Source,Target,Type,Weight
340,645,Directed,
340,958,Directed,
340,764,Directed,
340,669,Directed,
340,889,Directed,
340,1024,Directed,
340,711,Directed,
340,1060,Directed,
340,968,Directed,
340,670,Directed,
340,928,Directed,
340,671,Directed,
340,646,Directed,
340,891,Directed,
340,901,Directed,
340,647,Directed,
340,721,Directed,
340,800,Directed,
340,675,Directed,
340,809,Directed,
340,672,Directed,
340,712,Directed,
340,686,Directed,
340,802,Directed,
340,687,Directed,
340,688,Directed,
340,804,Directed,
340,648,Directed,
340,930,Directed,
340,805,Directed,
340,689,Directed,
341,614,Directed,
341,694,Directed,
341,615,Directed,
341,737,Directed,
341,738,Directed,
341,620,Directed,
341,622,Directed,
341,744,Directed,
341,626,Directed,
341,748,Directed,
341,632,Directed,
341,633,Directed,
341,707,Directed,
341,708,Directed,
341,638,Directed,
341,683,Directed,
341,795,Directed,
341,640,Directed,
341,641,Directed,
341,642,Directed,
341,1024,Directed,
341,711,Directed,
341,686,Directed,
341,801,Directed,
342,894,Directed,
342,766,Directed,
342,714,Directed,
342,611,Directed,
342,774,Directed,
342,837,Directed,
342,694,Directed,
342,650,Directed,
342,715,Directed,
342,620,Directed,
342,654,Directed,
342,655,Directed,
342,853,Directed,
342,716,Directed,
342,1013,Directed,
342,863,Directed,
342,865,Directed,
342,906,Directed,
342,628,Directed,
342,806,Directed,
342,718,Directed,
342,936,Directed,
342,719,Directed,
342,662,Directed,
342,753,Directed,
342,876,Directed,
342,1064,Directed,
342,670,Directed,
342,671,Directed,
342,721,Directed,
342,945,Directed,
342,673,Directed,
342,648,Directed,
343,701,Directed,
343,605,Directed,
343,723,Directed,
343,724,Directed,
343,606,Directed,
343,702,Directed,
343,607,Directed,
343,831,Directed,
343,772,Directed,
343,1057,Directed,
343,774,Directed,
343,775,Directed,
343,703,Directed,
343,614,Directed,
343,694,Directed,
343,695,Directed,
343,733,Directed,
343,678,Directed,
343,615,Directed,
343,679,Directed,
343,735,Directed,
343,704,Directed,
343,705,Directed,
343,680,Directed,
343,761,Directed,
343,744,Directed,
343,745,Directed,
343,623,Directed,
343,706,Directed,
343,626,Directed,
343,629,Directed,
343,786,Directed,
343,814,Directed,
343,681,Directed,
343,633,Directed,
343,682,Directed,
343,662,Directed,
343,708,Directed,
343,638,Directed,
343,759,Directed,
343,684,Directed,
343,754,Directed,
343,755,Directed,
343,710,Directed,
343,639,Directed,
343,685,Directed,
343,699,Directed,
343,958,Directed,
343,711,Directed,
343,1009,Directed,
343,809,Directed,
343,712,Directed,
343,686,Directed,
343,805,Directed,
344,820,Directed,
344,758,Directed,
344,701,Directed,
344,605,Directed,
344,972,Directed,
344,976,Directed,
344,606,Directed,
344,702,Directed,
344,607,Directed,
344,608,Directed,
344,690,Directed,
344,951,Directed,
344,691,Directed,
344,824,Directed,
344,827,Directed,
344,828,Directed,
344,714,Directed,
344,611,Directed,
344,830,Directed,
344,727,Directed,
344,728,Directed,
344,831,Directed,
344,911,Directed,
344,612,Directed,
344,933,Directed,
344,613,Directed,
344,832,Directed,
344,1014,Directed,
344,835,Directed,
344,836,Directed,
344,614,Directed,
344,1015,Directed,
344,732,Directed,
344,694,Directed,
344,695,Directed,
344,733,Directed,
344,778,Directed,
344,677,Directed,
344,734,Directed,
344,896,Directed,
344,650,Directed,
344,909,Directed,
344,651,Directed,
344,842,Directed,
344,615,Directed,
344,735,Directed,
344,704,Directed,
344,845,Directed,
344,616,Directed,
344,617,Directed,
344,737,Directed,
344,705,Directed,
344,847,Directed,
344,848,Directed,
344,652,Directed,
344,738,Directed,
344,653,Directed,
344,620,Directed,
344,851,Directed,
344,655,Directed,
344,621,Directed,
344,853,Directed,
344,740,Directed,
344,622,Directed,
344,947,Directed,
344,781,Directed,
344,741,Directed,
344,859,Directed,
344,744,Directed,
344,657,Directed,
344,1002,Directed,
344,860,Directed,
344,623,Directed,
344,861,Directed,
344,624,Directed,
344,863,Directed,
344,746,Directed,
344,783,Directed,
344,625,Directed,
344,747,Directed,
344,906,Directed,
344,626,Directed,
344,627,Directed,
344,899,Directed,
344,866,Directed,
344,628,Directed,
344,629,Directed,
344,658,Directed,
344,659,Directed,
344,869,Directed,
344,718,Directed,
344,870,Directed,
344,630,Directed,
344,920,Directed,
344,632,Directed,
344,817,Directed,
344,633,Directed,
344,682,Directed,
344,634,Directed,
344,662,Directed,
344,751,Directed,
344,752,Directed,
344,674,Directed,
344,753,Directed,
344,636,Directed,
344,708,Directed,
344,790,Directed,
344,637,Directed,
344,638,Directed,
344,873,Directed,
344,666,Directed,
344,1006,Directed,
344,878,Directed,
344,879,Directed,
344,881,Directed,
344,819,Directed,
344,1007,Directed,
344,759,Directed,
344,795,Directed,
344,926,Directed,
344,883,Directed,
344,797,Directed,
344,757,Directed,
344,755,Directed,
344,639,Directed,
344,640,Directed,
344,668,Directed,
344,641,Directed,
344,642,Directed,
344,643,Directed,
344,645,Directed,
344,764,Directed,
344,670,Directed,
344,671,Directed,
344,646,Directed,
344,984,Directed,
344,647,Directed,
344,675,Directed,
344,672,Directed,
344,802,Directed,
344,804,Directed,
344,648,Directed,
344,805,Directed,
344,689,Directed,
345,723,Directed,
346,703,Directed,
346,1008,Directed,
346,676,Directed,
346,678,Directed,
346,897,Directed,
346,704,Directed,
346,744,Directed,
346,706,Directed,
346,784,Directed,
346,626,Directed,
346,681,Directed,
346,633,Directed,
346,682,Directed,
346,751,Directed,
346,638,Directed,
346,759,Directed,
346,683,Directed,
346,958,Directed,
346,686,Directed,
346,688,Directed,
347,951,Directed,
347,695,Directed,
347,681,Directed,
348,733,Directed,
348,626,Directed,
348,708,Directed,
348,710,Directed,
349,723,Directed,
349,988,Directed,
349,614,Directed,
349,704,Directed,
349,807,Directed,
349,738,Directed,
349,761,Directed,
349,706,Directed,
349,862,Directed,
349,626,Directed,
349,629,Directed,
349,814,Directed,
349,682,Directed,
349,638,Directed,
349,759,Directed,
349,685,Directed,
349,699,Directed,
349,711,Directed,
350,608,Directed,
350,691,Directed,
350,649,Directed,
350,824,Directed,
350,613,Directed,
350,836,Directed,
350,651,Directed,
350,735,Directed,
350,653,Directed,
350,850,Directed,
350,655,Directed,
350,853,Directed,
350,916,Directed,
350,858,Directed,
350,861,Directed,
350,863,Directed,
350,658,Directed,
350,869,Directed,
350,718,Directed,
350,920,Directed,
350,633,Directed,
350,662,Directed,
350,871,Directed,
350,872,Directed,
350,639,Directed,
350,884,Directed,
350,645,Directed,
350,764,Directed,
350,669,Directed,
351,608,Directed,
351,691,Directed,
351,714,Directed,
351,835,Directed,
351,614,Directed,
351,842,Directed,
351,615,Directed,
351,652,Directed,
351,653,Directed,
351,620,Directed,
351,655,Directed,
351,740,Directed,
351,622,Directed,
351,741,Directed,
351,859,Directed,
351,863,Directed,
351,746,Directed,
351,749,Directed,
351,817,Directed,
351,662,Directed,
351,708,Directed,
351,666,Directed,
351,879,Directed,
351,759,Directed,
351,980,Directed,
351,884,Directed,
351,668,Directed,
351,641,Directed,
351,644,Directed,
351,645,Directed,
351,671,Directed,
351,672,Directed,
352,821,Directed,
352,608,Directed,
352,829,Directed,
352,611,Directed,
352,830,Directed,
352,613,Directed,
352,762,Directed,
352,836,Directed,
352,614,Directed,
352,847,Directed,
352,652,Directed,
352,739,Directed,
352,655,Directed,
352,656,Directed,
352,917,Directed,
352,716,Directed,
352,863,Directed,
352,658,Directed,
352,718,Directed,
352,708,Directed,
352,872,Directed,
352,666,Directed,
352,884,Directed,
352,668,Directed,
352,645,Directed,
352,670,Directed,
352,929,Directed,
353,829,Directed,
353,863,Directed,
353,936,Directed,
353,663,Directed,
353,872,Directed,
353,648,Directed,
354,693,Directed,
354,835,Directed,
354,733,Directed,
354,740,Directed,
354,666,Directed,
354,879,Directed,
354,645,Directed,
354,671,Directed,
354,648,Directed,
355,839,Directed,
355,872,Directed,
355,944,Directed,
356,693,Directed,
356,651,Directed,
356,658,Directed,
356,630,Directed,
356,871,Directed,
356,668,Directed,
356,641,Directed,
356,671,Directed,
357,649,Directed,
357,613,Directed,
357,914,Directed,
357,653,Directed,
357,658,Directed,
357,920,Directed,
357,936,Directed,
357,662,Directed,
357,663,Directed,
357,666,Directed,
357,667,Directed,
357,673,Directed,
357,648,Directed,
357,930,Directed,
358,821,Directed,
358,608,Directed,
358,690,Directed,
358,691,Directed,
358,649,Directed,
358,940,Directed,
358,826,Directed,
358,829,Directed,
358,714,Directed,
358,728,Directed,
358,613,Directed,
358,835,Directed,
358,836,Directed,
358,1025,Directed,
358,981,Directed,
358,614,Directed,
358,732,Directed,
358,839,Directed,
358,909,Directed,
358,651,Directed,
358,842,Directed,
358,615,Directed,
358,843,Directed,
358,616,Directed,
358,847,Directed,
358,652,Directed,
358,653,Directed,
358,849,Directed,
358,739,Directed,
358,655,Directed,
358,915,Directed,
358,621,Directed,
358,853,Directed,
358,740,Directed,
358,855,Directed,
358,858,Directed,
358,859,Directed,
358,917,Directed,
358,657,Directed,
358,918,Directed,
358,861,Directed,
358,863,Directed,
358,717,Directed,
358,865,Directed,
358,906,Directed,
358,866,Directed,
358,628,Directed,
358,867,Directed,
358,658,Directed,
358,659,Directed,
358,660,Directed,
358,718,Directed,
358,870,Directed,
358,943,Directed,
358,920,Directed,
358,817,Directed,
358,633,Directed,
358,661,Directed,
358,662,Directed,
358,720,Directed,
358,871,Directed,
358,708,Directed,
358,872,Directed,
358,665,Directed,
358,944,Directed,
358,666,Directed,
358,876,Directed,
358,667,Directed,
358,878,Directed,
358,1007,Directed,
358,884,Directed,
358,668,Directed,
358,641,Directed,
358,645,Directed,
358,927,Directed,
358,670,Directed,
358,671,Directed,
358,646,Directed,
358,891,Directed,
358,969,Directed,
358,647,Directed,
358,945,Directed,
358,672,Directed,
358,673,Directed,
358,648,Directed,
359,931,Directed,
359,701,Directed,
359,605,Directed,
359,821,Directed,
359,823,Directed,
359,932,Directed,
359,690,Directed,
359,691,Directed,
359,649,Directed,
359,824,Directed,
359,960,Directed,
359,828,Directed,
359,829,Directed,
359,714,Directed,
359,611,Directed,
359,830,Directed,
359,910,Directed,
359,728,Directed,
359,692,Directed,
359,693,Directed,
359,912,Directed,
359,613,Directed,
359,834,Directed,
359,835,Directed,
359,836,Directed,
359,614,Directed,
359,837,Directed,
359,732,Directed,
359,839,Directed,
359,840,Directed,
359,733,Directed,
359,778,Directed,
359,677,Directed,
359,1017,Directed,
359,841,Directed,
359,1062,Directed,
359,650,Directed,
359,651,Directed,
359,842,Directed,
359,615,Directed,
359,735,Directed,
359,845,Directed,
359,616,Directed,
359,846,Directed,
359,847,Directed,
359,652,Directed,
359,653,Directed,
359,849,Directed,
359,739,Directed,
359,654,Directed,
359,851,Directed,
359,964,Directed,
359,974,Directed,
359,655,Directed,
359,621,Directed,
359,852,Directed,
359,853,Directed,
359,740,Directed,
359,916,Directed,
359,656,Directed,
359,741,Directed,
359,859,Directed,
359,917,Directed,
359,904,Directed,
359,657,Directed,
359,919,Directed,
359,860,Directed,
359,716,Directed,
359,861,Directed,
359,863,Directed,
359,783,Directed,
359,747,Directed,
359,865,Directed,
359,906,Directed,
359,626,Directed,
359,627,Directed,
359,866,Directed,
359,966,Directed,
359,867,Directed,
359,658,Directed,
359,659,Directed,
359,806,Directed,
359,869,Directed,
359,718,Directed,
359,630,Directed,
359,943,Directed,
359,920,Directed,
359,921,Directed,
359,632,Directed,
359,749,Directed,
359,817,Directed,
359,719,Directed,
359,662,Directed,
359,751,Directed,
359,720,Directed,
359,1065,Directed,
359,871,Directed,
359,708,Directed,
359,872,Directed,
359,816,Directed,
359,665,Directed,
359,666,Directed,
359,876,Directed,
359,892,Directed,
359,877,Directed,
359,667,Directed,
359,878,Directed,
359,879,Directed,
359,819,Directed,
359,795,Directed,
359,757,Directed,
359,639,Directed,
359,884,Directed,
359,668,Directed,
359,641,Directed,
359,642,Directed,
359,645,Directed,
359,764,Directed,
359,1028,Directed,
359,968,Directed,
359,670,Directed,
359,671,Directed,
359,646,Directed,
359,891,Directed,
359,756,Directed,
359,969,Directed,
359,647,Directed,
359,721,Directed,
359,929,Directed,
359,672,Directed,
359,673,Directed,
359,648,Directed,
359,689,Directed,
360,820,Directed,
360,702,Directed,
360,977,Directed,
360,1014,Directed,
360,614,Directed,
360,694,Directed,
360,778,Directed,
360,677,Directed,
360,617,Directed,
360,705,Directed,
360,621,Directed,
360,947,Directed,
360,781,Directed,
360,626,Directed,
360,749,Directed,
360,682,Directed,
360,662,Directed,
360,636,Directed,
360,637,Directed,
360,638,Directed,
360,1006,Directed,
360,642,Directed,
360,644,Directed,
360,984,Directed,
360,647,Directed,
360,672,Directed,
360,689,Directed,
361,772,Directed,
361,923,Directed,
361,638,Directed,
361,759,Directed,
362,615,Directed,
362,844,Directed,
362,619,Directed,
362,658,Directed,
362,639,Directed,
362,689,Directed,
363,802,Directed,
364,605,Directed,
364,724,Directed,
364,606,Directed,
364,775,Directed,
364,703,Directed,
364,840,Directed,
364,677,Directed,
364,704,Directed,
364,848,Directed,
364,680,Directed,
364,862,Directed,
364,784,Directed,
364,629,Directed,
364,632,Directed,
364,633,Directed,
364,636,Directed,
364,791,Directed,
364,698,Directed,
364,759,Directed,
364,685,Directed,
364,887,Directed,
364,699,Directed,
364,712,Directed,
365,731,Directed,
365,705,Directed,
365,662,Directed,
365,794,Directed,
365,795,Directed,
365,755,Directed,
365,642,Directed,
366,758,Directed,
366,701,Directed,
366,605,Directed,
366,606,Directed,
366,608,Directed,
366,691,Directed,
366,610,Directed,
366,611,Directed,
366,729,Directed,
366,613,Directed,
366,762,Directed,
366,614,Directed,
366,733,Directed,
366,778,Directed,
366,677,Directed,
366,650,Directed,
366,842,Directed,
366,679,Directed,
366,735,Directed,
366,704,Directed,
366,616,Directed,
366,736,Directed,
366,652,Directed,
366,738,Directed,
366,653,Directed,
366,619,Directed,
366,620,Directed,
366,854,Directed,
366,622,Directed,
366,744,Directed,
366,623,Directed,
366,624,Directed,
366,706,Directed,
366,783,Directed,
366,747,Directed,
366,627,Directed,
366,899,Directed,
366,628,Directed,
366,629,Directed,
366,658,Directed,
366,718,Directed,
366,630,Directed,
366,631,Directed,
366,632,Directed,
366,633,Directed,
366,662,Directed,
366,751,Directed,
366,752,Directed,
366,810,Directed,
366,753,Directed,
366,636,Directed,
366,638,Directed,
366,755,Directed,
366,710,Directed,
366,639,Directed,
366,640,Directed,
366,641,Directed,
366,642,Directed,
366,645,Directed,
366,928,Directed,
366,647,Directed,
366,648,Directed,
367,606,Directed,
367,829,Directed,
367,714,Directed,
367,610,Directed,
367,728,Directed,
367,762,Directed,
367,730,Directed,
367,614,Directed,
367,733,Directed,
367,778,Directed,
367,734,Directed,
367,844,Directed,
367,736,Directed,
367,652,Directed,
367,739,Directed,
367,1018,Directed,
367,625,Directed,
367,658,Directed,
367,748,Directed,
367,749,Directed,
367,633,Directed,
367,662,Directed,
367,636,Directed,
367,666,Directed,
367,641,Directed,
367,645,Directed,
367,670,Directed,
367,756,Directed,
367,647,Directed,
368,611,Directed,
368,729,Directed,
368,613,Directed,
368,837,Directed,
368,653,Directed,
368,655,Directed,
368,783,Directed,
368,718,Directed,
368,881,Directed,
368,671,Directed,
369,611,Directed,
369,739,Directed,
369,859,Directed,
369,630,Directed,
369,666,Directed,
370,820,Directed,
370,765,Directed,
370,701,Directed,
370,605,Directed,
370,722,Directed,
370,723,Directed,
370,823,Directed,
370,976,Directed,
370,606,Directed,
370,702,Directed,
370,766,Directed,
370,607,Directed,
370,608,Directed,
370,725,Directed,
370,767,Directed,
370,951,Directed,
370,691,Directed,
370,824,Directed,
370,827,Directed,
370,609,Directed,
370,610,Directed,
370,727,Directed,
370,911,Directed,
370,772,Directed,
370,612,Directed,
370,773,Directed,
370,1066,Directed,
370,774,Directed,
370,613,Directed,
370,762,Directed,
370,1014,Directed,
370,775,Directed,
370,834,Directed,
370,835,Directed,
370,954,Directed,
370,731,Directed,
370,614,Directed,
370,694,Directed,
370,695,Directed,
370,840,Directed,
370,733,Directed,
370,778,Directed,
370,677,Directed,
370,734,Directed,
370,651,Directed,
370,842,Directed,
370,615,Directed,
370,679,Directed,
370,735,Directed,
370,844,Directed,
370,704,Directed,
370,616,Directed,
370,736,Directed,
370,846,Directed,
370,737,Directed,
370,705,Directed,
370,848,Directed,
370,652,Directed,
370,618,Directed,
370,738,Directed,
370,653,Directed,
370,739,Directed,
370,620,Directed,
370,1018,Directed,
370,761,Directed,
370,957,Directed,
370,621,Directed,
370,852,Directed,
370,622,Directed,
370,856,Directed,
370,859,Directed,
370,744,Directed,
370,745,Directed,
370,860,Directed,
370,623,Directed,
370,624,Directed,
370,706,Directed,
370,1019,Directed,
370,746,Directed,
370,784,Directed,
370,625,Directed,
370,626,Directed,
370,627,Directed,
370,628,Directed,
370,629,Directed,
370,630,Directed,
370,631,Directed,
370,632,Directed,
370,749,Directed,
370,923,Directed,
370,633,Directed,
370,682,Directed,
370,634,Directed,
370,789,Directed,
370,662,Directed,
370,751,Directed,
370,752,Directed,
370,707,Directed,
370,753,Directed,
370,924,Directed,
370,636,Directed,
370,708,Directed,
370,790,Directed,
370,925,Directed,
370,816,Directed,
370,709,Directed,
370,908,Directed,
370,638,Directed,
370,791,Directed,
370,873,Directed,
370,666,Directed,
370,892,Directed,
370,1006,Directed,
370,879,Directed,
370,880,Directed,
370,759,Directed,
370,882,Directed,
370,795,Directed,
370,796,Directed,
370,797,Directed,
370,757,Directed,
370,710,Directed,
370,639,Directed,
370,641,Directed,
370,642,Directed,
370,1064,Directed,
370,699,Directed,
370,643,Directed,
370,645,Directed,
370,764,Directed,
370,888,Directed,
370,798,Directed,
370,671,Directed,
370,646,Directed,
370,984,Directed,
370,647,Directed,
370,675,Directed,
370,672,Directed,
370,687,Directed,
370,713,Directed,
370,648,Directed,
370,805,Directed,
370,689,Directed,
371,821,Directed,
371,650,Directed,
371,842,Directed,
371,616,Directed,
371,739,Directed,
371,655,Directed,
371,860,Directed,
371,921,Directed,
371,708,Directed,
371,876,Directed,
371,670,Directed,
371,756,Directed,
372,820,Directed,
372,701,Directed,
372,723,Directed,
372,827,Directed,
372,727,Directed,
372,771,Directed,
372,773,Directed,
372,774,Directed,
372,731,Directed,
372,614,Directed,
372,694,Directed,
372,733,Directed,
372,677,Directed,
372,842,Directed,
372,615,Directed,
372,736,Directed,
372,618,Directed,
372,738,Directed,
372,619,Directed,
372,620,Directed,
372,812,Directed,
372,621,Directed,
372,947,Directed,
372,781,Directed,
372,744,Directed,
372,623,Directed,
372,706,Directed,
372,948,Directed,
372,626,Directed,
372,629,Directed,
372,632,Directed,
372,749,Directed,
372,682,Directed,
372,662,Directed,
372,751,Directed,
372,707,Directed,
372,636,Directed,
372,708,Directed,
372,709,Directed,
372,638,Directed,
372,795,Directed,
372,797,Directed,
372,755,Directed,
372,639,Directed,
372,640,Directed,
372,641,Directed,
372,1067,Directed,
372,644,Directed,
372,764,Directed,
372,901,Directed,
372,647,Directed,
372,800,Directed,
372,675,Directed,
372,687,Directed,
372,804,Directed,
372,689,Directed,
373,960,Directed,
373,611,Directed,
373,693,Directed,
373,762,Directed,
373,836,Directed,
373,1025,Directed,
373,981,Directed,
373,842,Directed,
373,659,Directed,
373,641,Directed,
373,669,Directed,
373,670,Directed,
373,646,Directed,
373,721,Directed,
374,613,Directed,
374,838,Directed,
374,695,Directed,
374,620,Directed,
374,624,Directed,
374,625,Directed,
374,639,Directed,
374,672,Directed,
375,614,Directed,
375,668,Directed,
376,765,Directed,
376,701,Directed,
376,702,Directed,
376,725,Directed,
376,727,Directed,
376,677,Directed,
376,735,Directed,
376,704,Directed,
376,705,Directed,
376,652,Directed,
376,745,Directed,
376,623,Directed,
376,784,Directed,
376,748,Directed,
376,632,Directed,
376,788,Directed,
376,681,Directed,
376,751,Directed,
376,707,Directed,
376,810,Directed,
376,636,Directed,
376,792,Directed,
376,796,Directed,
376,639,Directed,
376,641,Directed,
376,699,Directed,
376,764,Directed,
376,798,Directed,
376,647,Directed,
376,689,Directed,
377,653,Directed,
377,853,Directed,
377,630,Directed,
377,872,Directed,
377,671,Directed,
378,701,Directed,
378,894,Directed,
378,605,Directed,
378,722,Directed,
378,724,Directed,
378,766,Directed,
378,608,Directed,
378,611,Directed,
378,727,Directed,
378,692,Directed,
378,613,Directed,
378,762,Directed,
378,775,Directed,
378,703,Directed,
378,614,Directed,
378,695,Directed,
378,840,Directed,
378,733,Directed,
378,677,Directed,
378,956,Directed,
378,734,Directed,
378,678,Directed,
378,615,Directed,
378,679,Directed,
378,735,Directed,
378,704,Directed,
378,617,Directed,
378,705,Directed,
378,807,Directed,
378,738,Directed,
378,620,Directed,
378,680,Directed,
378,621,Directed,
378,622,Directed,
378,947,Directed,
378,744,Directed,
378,745,Directed,
378,623,Directed,
378,624,Directed,
378,862,Directed,
378,784,Directed,
378,625,Directed,
378,747,Directed,
378,626,Directed,
378,627,Directed,
378,899,Directed,
378,866,Directed,
378,628,Directed,
378,629,Directed,
378,718,Directed,
378,748,Directed,
378,630,Directed,
378,633,Directed,
378,682,Directed,
378,636,Directed,
378,638,Directed,
378,892,Directed,
378,879,Directed,
378,759,Directed,
378,684,Directed,
378,893,Directed,
378,754,Directed,
378,755,Directed,
378,710,Directed,
378,639,Directed,
378,641,Directed,
378,642,Directed,
378,644,Directed,
378,645,Directed,
378,711,Directed,
378,815,Directed,
378,647,Directed,
378,712,Directed,
378,802,Directed,
378,713,Directed,
378,804,Directed,
378,648,Directed,
379,820,Directed,
379,606,Directed,
379,608,Directed,
379,690,Directed,
379,691,Directed,
379,828,Directed,
379,611,Directed,
379,830,Directed,
379,728,Directed,
379,1066,Directed,
379,933,Directed,
379,774,Directed,
379,613,Directed,
379,934,Directed,
379,762,Directed,
379,835,Directed,
379,730,Directed,
379,614,Directed,
379,732,Directed,
379,778,Directed,
379,734,Directed,
379,650,Directed,
379,962,Directed,
379,842,Directed,
379,616,Directed,
379,736,Directed,
379,738,Directed,
379,653,Directed,
379,620,Directed,
379,1018,Directed,
379,851,Directed,
379,655,Directed,
379,853,Directed,
379,657,Directed,
379,623,Directed,
379,907,Directed,
379,746,Directed,
379,783,Directed,
379,747,Directed,
379,627,Directed,
379,921,Directed,
379,632,Directed,
379,923,Directed,
379,937,Directed,
379,817,Directed,
379,662,Directed,
379,636,Directed,
379,708,Directed,
379,892,Directed,
379,878,Directed,
379,795,Directed,
379,754,Directed,
379,639,Directed,
379,980,Directed,
379,668,Directed,
379,641,Directed,
379,642,Directed,
379,764,Directed,
379,647,Directed,
379,672,Directed,
379,673,Directed,
379,648,Directed,
379,689,Directed,
380,820,Directed,
380,894,Directed,
381,611,Directed,
381,867,Directed,
381,666,Directed,
381,879,Directed,
381,645,Directed,
382,613,Directed,
382,834,Directed,
382,647,Directed,
382,689,Directed,
383,611,Directed,
383,839,Directed,
383,735,Directed,
383,655,Directed,
383,915,Directed,
383,740,Directed,
383,716,Directed,
383,863,Directed,
383,866,Directed,
383,867,Directed,
383,659,Directed,
383,666,Directed,
383,641,Directed,
383,645,Directed,
383,670,Directed,
384,931,Directed,
384,765,Directed,
384,701,Directed,
384,894,Directed,
384,605,Directed,
384,823,Directed,
384,724,Directed,
384,606,Directed,
384,766,Directed,
384,760,Directed,
384,607,Directed,
384,608,Directed,
384,690,Directed,
384,951,Directed,
384,726,Directed,
384,691,Directed,
384,824,Directed,
384,828,Directed,
384,609,Directed,
384,610,Directed,
384,611,Directed,
384,830,Directed,
384,727,Directed,
384,728,Directed,
384,729,Directed,
384,692,Directed,
384,772,Directed,
384,1027,Directed,
384,612,Directed,
384,693,Directed,
384,774,Directed,
384,613,Directed,
384,835,Directed,
384,776,Directed,
384,730,Directed,
384,731,Directed,
384,614,Directed,
384,837,Directed,
384,777,Directed,
384,1000,Directed,
384,903,Directed,
384,732,Directed,
384,694,Directed,
384,695,Directed,
384,676,Directed,
384,733,Directed,
384,778,Directed,
384,677,Directed,
384,956,Directed,
384,734,Directed,
384,678,Directed,
384,650,Directed,
384,909,Directed,
384,651,Directed,
384,842,Directed,
384,615,Directed,
384,679,Directed,
384,735,Directed,
384,704,Directed,
384,845,Directed,
384,616,Directed,
384,736,Directed,
384,617,Directed,
384,737,Directed,
384,705,Directed,
384,847,Directed,
384,652,Directed,
384,807,Directed,
384,738,Directed,
384,653,Directed,
384,739,Directed,
384,850,Directed,
384,619,Directed,
384,620,Directed,
384,680,Directed,
384,1018,Directed,
384,851,Directed,
384,655,Directed,
384,853,Directed,
384,696,Directed,
384,741,Directed,
384,856,Directed,
384,857,Directed,
384,859,Directed,
384,744,Directed,
384,917,Directed,
384,657,Directed,
384,860,Directed,
384,623,Directed,
384,861,Directed,
384,624,Directed,
384,706,Directed,
384,863,Directed,
384,1019,Directed,
384,746,Directed,
384,783,Directed,
384,625,Directed,
384,995,Directed,
384,747,Directed,
384,626,Directed,
384,627,Directed,
384,899,Directed,
384,866,Directed,
384,786,Directed,
384,787,Directed,
384,867,Directed,
384,658,Directed,
384,659,Directed,
384,718,Directed,
384,870,Directed,
384,982,Directed,
384,748,Directed,
384,630,Directed,
384,631,Directed,
384,632,Directed,
384,749,Directed,
384,937,Directed,
384,967,Directed,
384,817,Directed,
384,681,Directed,
384,1037,Directed,
384,633,Directed,
384,682,Directed,
384,634,Directed,
384,789,Directed,
384,662,Directed,
384,751,Directed,
384,707,Directed,
384,753,Directed,
384,924,Directed,
384,636,Directed,
384,708,Directed,
384,790,Directed,
384,709,Directed,
384,638,Directed,
384,791,Directed,
384,666,Directed,
384,892,Directed,
384,877,Directed,
384,878,Directed,
384,879,Directed,
384,881,Directed,
384,819,Directed,
384,759,Directed,
384,795,Directed,
384,893,Directed,
384,797,Directed,
384,757,Directed,
384,755,Directed,
384,710,Directed,
384,639,Directed,
384,884,Directed,
384,685,Directed,
384,640,Directed,
384,668,Directed,
384,641,Directed,
384,642,Directed,
384,643,Directed,
384,644,Directed,
384,645,Directed,
384,958,Directed,
384,764,Directed,
384,890,Directed,
384,1024,Directed,
384,711,Directed,
384,671,Directed,
384,646,Directed,
384,799,Directed,
384,647,Directed,
384,809,Directed,
384,672,Directed,
384,712,Directed,
384,902,Directed,
384,686,Directed,
384,802,Directed,
384,673,Directed,
384,803,Directed,
384,804,Directed,
384,805,Directed,
384,689,Directed,
385,758,Directed,
385,606,Directed,
385,760,Directed,
385,607,Directed,
385,610,Directed,
385,611,Directed,
385,733,Directed,
385,704,Directed,
385,617,Directed,
385,652,Directed,
385,623,Directed,
385,706,Directed,
385,783,Directed,
385,625,Directed,
385,899,Directed,
385,629,Directed,
385,631,Directed,
385,632,Directed,
385,633,Directed,
385,753,Directed,
385,636,Directed,
385,638,Directed,
385,791,Directed,
385,879,Directed,
385,755,Directed,
385,642,Directed,
385,644,Directed,
385,805,Directed,
385,689,Directed,
386,821,Directed,
386,649,Directed,
386,960,Directed,
386,762,Directed,
386,1025,Directed,
386,614,Directed,
386,842,Directed,
386,853,Directed,
386,656,Directed,
386,657,Directed,
386,919,Directed,
386,863,Directed,
386,717,Directed,
386,658,Directed,
386,659,Directed,
386,660,Directed,
386,681,Directed,
386,661,Directed,
386,662,Directed,
386,708,Directed,
386,666,Directed,
386,876,Directed,
386,668,Directed,
386,669,Directed,
386,646,Directed,
386,647,Directed,
386,648,Directed,
387,701,Directed,
387,605,Directed,
387,722,Directed,
387,723,Directed,
387,606,Directed,
387,766,Directed,
387,951,Directed,
387,726,Directed,
387,609,Directed,
387,611,Directed,
387,727,Directed,
387,774,Directed,
387,775,Directed,
387,778,Directed,
387,677,Directed,
387,615,Directed,
387,735,Directed,
387,704,Directed,
387,736,Directed,
387,617,Directed,
387,705,Directed,
387,738,Directed,
387,898,Directed,
387,619,Directed,
387,680,Directed,
